"ID","date","latitude","longitude","eunis"
793,2003-10-12,46.456212,33.915549,"X36"
794,2003-10-12,46.456212,33.915549,"X36"
795,2003-10-12,46.456212,33.915549,"X36"
796,2003-10-12,46.456212,33.915549,"X36"
534,2015-07-02,46.456217,33.91165,"R1B"
1489,2013-06-21,46.456233,33.895567,"R1B"
55,2013-06-27,46.45625,33.889317,"R1B"
227,2011-07-19,46.456283,33.909617,"R1B"
284,2011-07-15,46.456283,33.92355,"X36"
254,2011-07-19,46.4565,33.9111,"R1B"
797,2003-10-12,46.456536,33.911074,"R1B"
464,2015-06-16,46.45655,33.914983,"X36"
235,2011-07-10,46.456867,33.906583,"R1B"
248,2011-07-10,46.457033,33.910767,"R1B"
242,2011-07-10,46.457183,33.906483,"R1B"
219,2011-07-13,46.457233,33.911333,"R1B"
798,2004-04-08,46.457332,33.905812,"R1B"
243,2011-07-10,46.45745,33.90575,"R1B"
517,2015-06-24,46.4575,33.899383,"R1B"
56,2013-06-27,46.4578,33.892883,"R1B"
279,2011-07-13,46.45785,33.911733,"X36"
280,2011-07-10,46.457867,33.9113,"R1B"
57,2013-06-27,46.458267,33.895383,"R1B"
799,2004-04-09,46.458399,33.918842,"X36"
237,2011-07-17,46.45845,33.906667,"R1B"
285,2011-07-13,46.45845,33.913083,"X36"
222,2011-07-16,46.458517,33.896683,"R1B"
516,2015-06-24,46.458517,33.900483,"R1B"
283,2011-07-13,46.458617,33.913567,"X36"
320,2011-07-10,46.458767,33.912317,"X36"
252,2011-07-16,46.45895,33.89915,"R1B"
223,2011-07-16,46.459067,33.90035,"R1B"
288,2011-07-13,46.459083,33.9167,"X36"
269,2011-07-28,46.459167,33.909233,"R1B"
897,2004-07-13,46.459357,33.908051,"R1B"
253,2011-07-16,46.459633,33.902533,"R1B"
314,2011-07-13,46.459667,33.91485,"X36"
451,2014-07-25,46.459783,33.890667,"R1B"
453,2014-07-25,46.460267,33.89175,"R1B"
510,2015-06-24,46.4607,33.9047,"R1B"
238,2011-07-17,46.460717,33.908483,"R1B"
270,2011-07-28,46.46075,33.909483,"R1B"
511,2015-06-24,46.460817,33.904317,"R1B"
266,2011-07-28,46.461183,33.9072,"R1B"
268,2011-07-28,46.461183,33.908167,"R1B"
137,2013-07-10,46.461233,33.907467,"R1B"
456,2014-07-25,46.461283,33.8947,"R1B"
265,2011-07-28,46.461383,33.9073,"R1B"
140,2013-07-10,46.4614,33.9094,"R1B"
244,2011-07-17,46.4616,33.9105,"R1B"
327,2011-07-17,46.46175,33.9125,"X36"
1114,2005-05-22,46.461869,33.849159,"R1B"
1115,2005-05-22,46.461869,33.849159,"R1B"
1116,2005-05-22,46.461869,33.849159,"R1B"
1117,2005-05-22,46.461869,33.849159,"R1B"
1118,2005-05-22,46.461869,33.849159,"R1B"
1119,2005-05-22,46.461869,33.849159,"R1B"
1120,2005-05-22,46.461869,33.849159,"R1B"
1122,2005-05-22,46.461869,33.849159,"R1B"
1123,2005-05-22,46.461869,33.849159,"R1B"
1124,2005-05-22,46.461869,33.849159,"X36"
1125,2005-05-22,46.461869,33.849159,"X36"
1126,2005-05-22,46.461869,33.849159,"X36"
143,2013-07-10,46.462317,33.905867,"R1B"
264,2011-07-28,46.462317,33.906867,"R1B"
1490,2016-05-19,46.462417,33.887617,"R1B"
619,2010-06-23,46.462483,33.8457,"R1B"
832,2004-07-07,46.462644,33.852695,"X36"
833,2004-07-07,46.462644,33.852695,"X36"
1010,2005-05-16,46.462707,33.91405,"X36"
1011,2005-05-16,46.462707,33.91405,"X36"
1012,2005-05-16,46.462707,33.91405,"X36"
1013,2005-05-16,46.462707,33.91405,"X36"
1014,2005-05-16,46.462707,33.91405,"X36"
1015,2005-05-16,46.462707,33.91405,"X36"
1016,2005-05-16,46.462707,33.91405,"X36"
1017,2005-05-16,46.462707,33.91405,"X36"
1018,2005-05-16,46.462707,33.91405,"X36"
1019,2005-05-16,46.462707,33.91405,"X36"
1020,2005-05-16,46.462707,33.91405,"X36"
1021,2005-05-16,46.462707,33.91405,"X36"
1022,2005-05-16,46.462707,33.91405,"X36"
1023,2005-05-16,46.462707,33.91405,"X36"
1024,2005-05-16,46.462707,33.91405,"X36"
1025,2005-05-16,46.462707,33.91405,"X36"
1026,2005-05-16,46.462707,33.91405,"X36"
1027,2005-05-16,46.462707,33.91405,"X36"
1028,2005-05-16,46.462707,33.91405,"X36"
1029,2005-05-16,46.462707,33.91405,"X36"
1030,2005-05-16,46.462707,33.91405,"X36"
1031,2005-05-16,46.462707,33.91405,"X36"
1032,2005-05-16,46.462707,33.91405,"X36"
1033,2005-05-16,46.462707,33.91405,"X36"
1034,2005-05-16,46.462707,33.91405,"X36"
1035,2005-05-16,46.462707,33.91405,"X36"
1036,2005-05-16,46.462707,33.91405,"X36"
1037,2005-05-16,46.462707,33.91405,"X36"
1038,2005-05-16,46.462707,33.91405,"X36"
1039,2005-05-16,46.462707,33.91405,"X36"
1040,2005-05-16,46.462707,33.91405,"X36"
1041,2005-05-16,46.462707,33.91405,"X36"
1042,2005-05-16,46.462707,33.91405,"X36"
1043,2005-05-16,46.462707,33.91405,"X36"
1044,2005-05-16,46.462707,33.91405,"X36"
1045,2005-05-16,46.462707,33.91405,"X36"
1046,2005-05-16,46.462707,33.91405,"X36"
1047,2005-05-16,46.462707,33.91405,"X36"
1048,2005-05-16,46.462707,33.91405,"X36"
1049,2005-05-16,46.462707,33.91405,"X36"
1050,2005-05-16,46.462707,33.91405,"X36"
1051,2005-05-16,46.462707,33.91405,"X36"
1052,2005-05-16,46.462707,33.91405,"X36"
1053,2005-05-16,46.462707,33.91405,"X36"
1054,2005-05-16,46.462707,33.91405,"X36"
1055,2005-05-16,46.462707,33.91405,"X36"
1056,2005-05-16,46.462707,33.91405,"X36"
1057,2005-05-16,46.462707,33.91405,"X36"
1058,2005-05-16,46.462707,33.91405,"X36"
1059,2005-05-16,46.462707,33.91405,"X36"
1060,2005-05-16,46.462707,33.91405,"X36"
1061,2005-05-16,46.462707,33.91405,"X36"
1062,2005-05-16,46.462707,33.91405,"X36"
1063,2005-05-16,46.462707,33.91405,"X36"
1064,2005-05-16,46.462707,33.91405,"X36"
1065,2005-05-16,46.462707,33.91405,"X36"
1066,2005-05-16,46.462707,33.91405,"X36"
1067,2005-05-16,46.462707,33.91405,"X36"
1068,2005-05-16,46.462707,33.91405,"X36"
1069,2005-05-16,46.462707,33.91405,"X36"
302,2011-07-28,46.462983,33.9136,"R1B"
1491,2016-05-19,46.463017,33.888833,"R1B"
258,2011-07-22,46.463033,33.907333,"R1B"
1492,2016-05-19,46.46305,33.8886,"R1B"
257,2011-07-22,46.463167,33.906633,"R1B"
259,2011-07-22,46.4632,33.908017,"R1B"
617,2010-06-23,46.463617,33.84675,"X36"
831,2004-07-07,46.464016,33.851892,"X36"
261,2011-07-22,46.464467,33.908433,"R1B"
168,2013-07-15,46.464567,33.90895,"R1B"
830,2004-07-07,46.464854,33.852697,"X36"
829,2004-07-07,46.465402,33.853375,"X36"
828,2004-07-07,46.465977,33.854078,"X36"
274,2011-07-14,46.466017,33.9132,"R1B"
470,2015-06-17,46.466283,33.920533,"R1B"
827,2004-07-07,46.466287,33.854364,"X36"
1007,2004-08-19,46.466419,33.874429,"R1B"
1008,2004-08-19,46.466419,33.874429,"R1B"
826,2004-07-07,46.466634,33.854768,"X36"
1006,2004-08-19,46.466973,33.874286,"R1B"
1009,2004-08-19,46.466973,33.874286,"X36"
825,2004-07-07,46.467017,33.855158,"X36"
824,2004-07-07,46.467427,33.855508,"X36"
823,2004-07-07,46.467819,33.855832,"X36"
822,2004-07-07,46.468276,33.856524,"X36"
616,2010-06-22,46.468783,33.868717,"X36"
821,2004-07-07,46.468823,33.85707,"X36"
607,2010-06-22,46.46885,33.869383,"X36"
606,2010-06-21,46.468883,33.869883,"X36"
615,2010-06-22,46.469033,33.867767,"X36"
608,2010-06-22,46.469072,33.869138,"X36"
614,2010-06-22,46.46925,33.867467,"X36"
820,2004-07-07,46.469281,33.857815,"X36"
1145,2009-06-06,46.469309,33.857419,"X36"
1146,2009-06-06,46.469309,33.857419,"X36"
1147,2009-06-06,46.469309,33.857419,"X36"
609,2010-06-22,46.469333,33.86895,"X36"
613,2010-06-22,46.469633,33.86685,"X36"
612,2010-06-22,46.46965,33.868467,"X36"
610,2010-06-22,46.469783,33.870017,"X36"
611,2010-06-22,46.46995,33.868983,"X36"
1148,2006-06-29,46.470344,33.875904,"R1B"
1496,2016-05-24,46.47035,33.891317,"R1B"
1495,2016-05-24,46.470417,33.891533,"R1B"
1493,2016-05-23,46.470683,33.899717,"R1B"
1494,2016-05-24,46.4707,33.891667,"R1B"
1149,2006-06-29,46.471007,33.876541,"R1B"
621,2010-06-23,46.471333,33.8638,"X36"
622,2010-06-23,46.471533,33.863967,"X36"
1150,2006-06-29,46.471591,33.876821,"R1B"
1151,2006-06-29,46.471889,33.876838,"R1B"
1152,2006-06-29,46.472123,33.876912,"R1B"
623,2010-06-23,46.47265,33.864,"X36"
1153,2006-06-29,46.472771,33.877116,"R1B"
